,delta,t1,tm,dir,sptree
407,0.40555555555555556,2000.0,1555.7777777777778,P3 into P2,AB
408,0.40555555555555556,2000.0,1777.888888888889,P3 into P2,AB
409,0.40555555555555556,2000.0,2000.0,P3 into P2,AB
410,0.40555555555555556,4333.333333333334,1.0,P3 into P2,AB
411,0.40555555555555556,4333.333333333334,482.37037037037044,P3 into P2,AB
412,0.40555555555555556,4333.333333333334,963.7407407407409,P3 into P2,AB
413,0.40555555555555556,4333.333333333334,1445.1111111111113,P3 into P2,AB
414,0.40555555555555556,4333.333333333334,1926.4814814814818,P3 into P2,AB
415,0.40555555555555556,4333.333333333334,2407.851851851852,P3 into P2,AB
416,0.40555555555555556,4333.333333333334,2889.2222222222226,P3 into P2,AB
417,0.40555555555555556,4333.333333333334,3370.592592592593,P3 into P2,AB
418,0.40555555555555556,4333.333333333334,3851.9629629629635,P3 into P2,AB
419,0.40555555555555556,4333.333333333334,4333.333333333334,P3 into P2,AB
420,0.40555555555555556,6666.666666666667,1.0,P3 into P2,AB
421,0.40555555555555556,6666.666666666667,741.6296296296297,P3 into P2,AB
422,0.40555555555555556,6666.666666666667,1482.2592592592594,P3 into P2,AB
423,0.40555555555555556,6666.666666666667,2222.888888888889,P3 into P2,AB
424,0.40555555555555556,6666.666666666667,2963.5185185185187,P3 into P2,AB
425,0.40555555555555556,6666.666666666667,3704.1481481481483,P3 into P2,AB
426,0.40555555555555556,6666.666666666667,4444.777777777778,P3 into P2,AB
427,0.40555555555555556,6666.666666666667,5185.407407407408,P3 into P2,AB
428,0.40555555555555556,6666.666666666667,5926.037037037037,P3 into P2,AB
429,0.40555555555555556,6666.666666666667,6666.666666666667,P3 into P2,AB
430,0.40555555555555556,9000.0,1.0,P3 into P2,AB
431,0.40555555555555556,9000.0,1000.8888888888889,P3 into P2,AB
432,0.40555555555555556,9000.0,2000.7777777777778,P3 into P2,AB
433,0.40555555555555556,9000.0,3000.666666666667,P3 into P2,AB
434,0.40555555555555556,9000.0,4000.5555555555557,P3 into P2,AB
435,0.40555555555555556,9000.0,5000.444444444444,P3 into P2,AB
436,0.40555555555555556,9000.0,6000.333333333334,P3 into P2,AB
437,0.40555555555555556,9000.0,7000.222222222223,P3 into P2,AB
438,0.40555555555555556,9000.0,8000.111111111111,P3 into P2,AB
439,0.40555555555555556,9000.0,9000.0,P3 into P2,AB
440,0.40555555555555556,11333.333333333334,1.0,P3 into P2,AB
441,0.40555555555555556,11333.333333333334,1260.1481481481483,P3 into P2,AB
442,0.40555555555555556,11333.333333333334,2519.2962962962965,P3 into P2,AB
443,0.40555555555555556,11333.333333333334,3778.444444444445,P3 into P2,AB
444,0.40555555555555556,11333.333333333334,5037.592592592593,P3 into P2,AB
445,0.40555555555555556,11333.333333333334,6296.740740740741,P3 into P2,AB
446,0.40555555555555556,11333.333333333334,7555.88888888889,P3 into P2,AB
447,0.40555555555555556,11333.333333333334,8815.037037037038,P3 into P2,AB
448,0.40555555555555556,11333.333333333334,10074.185185185186,P3 into P2,AB
449,0.40555555555555556,11333.333333333334,11333.333333333334,P3 into P2,AB
450,0.40555555555555556,13666.666666666668,1.0,P3 into P2,AB
451,0.40555555555555556,13666.666666666668,1519.4074074074076,P3 into P2,AB
452,0.40555555555555556,13666.666666666668,3037.8148148148152,P3 into P2,AB
453,0.40555555555555556,13666.666666666668,4556.222222222223,P3 into P2,AB
454,0.40555555555555556,13666.666666666668,6074.6296296296305,P3 into P2,AB
455,0.40555555555555556,13666.666666666668,7593.037037037038,P3 into P2,AB
456,0.40555555555555556,13666.666666666668,9111.444444444445,P3 into P2,AB
457,0.40555555555555556,13666.666666666668,10629.851851851854,P3 into P2,AB
458,0.40555555555555556,13666.666666666668,12148.259259259261,P3 into P2,AB
459,0.40555555555555556,13666.666666666668,13666.666666666668,P3 into P2,AB
460,0.40555555555555556,16000.0,1.0,P3 into P2,AB
461,0.40555555555555556,16000.0,1778.6666666666667,P3 into P2,AB
462,0.40555555555555556,16000.0,3556.3333333333335,P3 into P2,AB
463,0.40555555555555556,16000.0,5334.0,P3 into P2,AB
464,0.40555555555555556,16000.0,7111.666666666667,P3 into P2,AB
465,0.40555555555555556,16000.0,8889.333333333334,P3 into P2,AB
466,0.40555555555555556,16000.0,10667.0,P3 into P2,AB
467,0.40555555555555556,16000.0,12444.666666666668,P3 into P2,AB
468,0.40555555555555556,16000.0,14222.333333333334,P3 into P2,AB
469,0.40555555555555556,16000.0,16000.0,P3 into P2,AB
470,0.40555555555555556,18333.333333333336,1.0,P3 into P2,AB
471,0.40555555555555556,18333.333333333336,2037.925925925926,P3 into P2,AB
472,0.40555555555555556,18333.333333333336,4074.851851851852,P3 into P2,AB
473,0.40555555555555556,18333.333333333336,6111.777777777778,P3 into P2,AB
474,0.40555555555555556,18333.333333333336,8148.703703703704,P3 into P2,AB
475,0.40555555555555556,18333.333333333336,10185.629629629631,P3 into P2,AB
476,0.40555555555555556,18333.333333333336,12222.555555555557,P3 into P2,AB
477,0.40555555555555556,18333.333333333336,14259.481481481482,P3 into P2,AB
478,0.40555555555555556,18333.333333333336,16296.407407407409,P3 into P2,AB
479,0.40555555555555556,18333.333333333336,18333.333333333336,P3 into P2,AB
480,0.40555555555555556,20666.666666666668,1.0,P3 into P2,AB
481,0.40555555555555556,20666.666666666668,2297.185185185185,P3 into P2,AB
482,0.40555555555555556,20666.666666666668,4593.37037037037,P3 into P2,AB
483,0.40555555555555556,20666.666666666668,6889.555555555556,P3 into P2,AB
484,0.40555555555555556,20666.666666666668,9185.74074074074,P3 into P2,AB
485,0.40555555555555556,20666.666666666668,11481.925925925927,P3 into P2,AB
486,0.40555555555555556,20666.666666666668,13778.111111111111,P3 into P2,AB
487,0.40555555555555556,20666.666666666668,16074.296296296296,P3 into P2,AB
488,0.40555555555555556,20666.666666666668,18370.48148148148,P3 into P2,AB
489,0.40555555555555556,20666.666666666668,20666.666666666668,P3 into P2,AB
490,0.40555555555555556,23000.0,1.0,P3 into P2,AB
491,0.40555555555555556,23000.0,2556.4444444444443,P3 into P2,AB
492,0.40555555555555556,23000.0,5111.888888888889,P3 into P2,AB
493,0.40555555555555556,23000.0,7667.333333333333,P3 into P2,AB
494,0.40555555555555556,23000.0,10222.777777777777,P3 into P2,AB
495,0.40555555555555556,23000.0,12778.222222222223,P3 into P2,AB
496,0.40555555555555556,23000.0,15333.666666666666,P3 into P2,AB
497,0.40555555555555556,23000.0,17889.11111111111,P3 into P2,AB
498,0.40555555555555556,23000.0,20444.555555555555,P3 into P2,AB
499,0.40555555555555556,23000.0,23000.0,P3 into P2,AB
500,0.5044444444444445,2000.0,1.0,P3 into P2,AB
501,0.5044444444444445,2000.0,223.11111111111111,P3 into P2,AB
502,0.5044444444444445,2000.0,445.22222222222223,P3 into P2,AB
503,0.5044444444444445,2000.0,667.3333333333334,P3 into P2,AB
504,0.5044444444444445,2000.0,889.4444444444445,P3 into P2,AB
505,0.5044444444444445,2000.0,1111.5555555555557,P3 into P2,AB
506,0.5044444444444445,2000.0,1333.6666666666667,P3 into P2,AB
507,0.5044444444444445,2000.0,1555.7777777777778,P3 into P2,AB
508,0.5044444444444445,2000.0,1777.888888888889,P3 into P2,AB
509,0.5044444444444445,2000.0,2000.0,P3 into P2,AB
510,0.5044444444444445,4333.333333333334,1.0,P3 into P2,AB
511,0.5044444444444445,4333.333333333334,482.37037037037044,P3 into P2,AB
512,0.5044444444444445,4333.333333333334,963.7407407407409,P3 into P2,AB
513,0.5044444444444445,4333.333333333334,1445.1111111111113,P3 into P2,AB
514,0.5044444444444445,4333.333333333334,1926.4814814814818,P3 into P2,AB
515,0.5044444444444445,4333.333333333334,2407.851851851852,P3 into P2,AB
516,0.5044444444444445,4333.333333333334,2889.2222222222226,P3 into P2,AB
517,0.5044444444444445,4333.333333333334,3370.592592592593,P3 into P2,AB
518,0.5044444444444445,4333.333333333334,3851.9629629629635,P3 into P2,AB
519,0.5044444444444445,4333.333333333334,4333.333333333334,P3 into P2,AB
520,0.5044444444444445,6666.666666666667,1.0,P3 into P2,AB
521,0.5044444444444445,6666.666666666667,741.6296296296297,P3 into P2,AB
522,0.5044444444444445,6666.666666666667,1482.2592592592594,P3 into P2,AB
523,0.5044444444444445,6666.666666666667,2222.888888888889,P3 into P2,AB
524,0.5044444444444445,6666.666666666667,2963.5185185185187,P3 into P2,AB
525,0.5044444444444445,6666.666666666667,3704.1481481481483,P3 into P2,AB
526,0.5044444444444445,6666.666666666667,4444.777777777778,P3 into P2,AB
527,0.5044444444444445,6666.666666666667,5185.407407407408,P3 into P2,AB
528,0.5044444444444445,6666.666666666667,5926.037037037037,P3 into P2,AB
529,0.5044444444444445,6666.666666666667,6666.666666666667,P3 into P2,AB
530,0.5044444444444445,9000.0,1.0,P3 into P2,AB
531,0.5044444444444445,9000.0,1000.8888888888889,P3 into P2,AB
532,0.5044444444444445,9000.0,2000.7777777777778,P3 into P2,AB
533,0.5044444444444445,9000.0,3000.666666666667,P3 into P2,AB
534,0.5044444444444445,9000.0,4000.5555555555557,P3 into P2,AB
535,0.5044444444444445,9000.0,5000.444444444444,P3 into P2,AB
536,0.5044444444444445,9000.0,6000.333333333334,P3 into P2,AB
537,0.5044444444444445,9000.0,7000.222222222223,P3 into P2,AB
538,0.5044444444444445,9000.0,8000.111111111111,P3 into P2,AB
539,0.5044444444444445,9000.0,9000.0,P3 into P2,AB
540,0.5044444444444445,11333.333333333334,1.0,P3 into P2,AB
541,0.5044444444444445,11333.333333333334,1260.1481481481483,P3 into P2,AB
542,0.5044444444444445,11333.333333333334,2519.2962962962965,P3 into P2,AB
543,0.5044444444444445,11333.333333333334,3778.444444444445,P3 into P2,AB
544,0.5044444444444445,11333.333333333334,5037.592592592593,P3 into P2,AB
545,0.5044444444444445,11333.333333333334,6296.740740740741,P3 into P2,AB
546,0.5044444444444445,11333.333333333334,7555.88888888889,P3 into P2,AB
547,0.5044444444444445,11333.333333333334,8815.037037037038,P3 into P2,AB
548,0.5044444444444445,11333.333333333334,10074.185185185186,P3 into P2,AB
549,0.5044444444444445,11333.333333333334,11333.333333333334,P3 into P2,AB
550,0.5044444444444445,13666.666666666668,1.0,P3 into P2,AB
551,0.5044444444444445,13666.666666666668,1519.4074074074076,P3 into P2,AB
552,0.5044444444444445,13666.666666666668,3037.8148148148152,P3 into P2,AB
553,0.5044444444444445,13666.666666666668,4556.222222222223,P3 into P2,AB
554,0.5044444444444445,13666.666666666668,6074.6296296296305,P3 into P2,AB
555,0.5044444444444445,13666.666666666668,7593.037037037038,P3 into P2,AB
556,0.5044444444444445,13666.666666666668,9111.444444444445,P3 into P2,AB
557,0.5044444444444445,13666.666666666668,10629.851851851854,P3 into P2,AB
558,0.5044444444444445,13666.666666666668,12148.259259259261,P3 into P2,AB
559,0.5044444444444445,13666.666666666668,13666.666666666668,P3 into P2,AB
560,0.5044444444444445,16000.0,1.0,P3 into P2,AB
561,0.5044444444444445,16000.0,1778.6666666666667,P3 into P2,AB
562,0.5044444444444445,16000.0,3556.3333333333335,P3 into P2,AB
563,0.5044444444444445,16000.0,5334.0,P3 into P2,AB
564,0.5044444444444445,16000.0,7111.666666666667,P3 into P2,AB
565,0.5044444444444445,16000.0,8889.333333333334,P3 into P2,AB
566,0.5044444444444445,16000.0,10667.0,P3 into P2,AB
567,0.5044444444444445,16000.0,12444.666666666668,P3 into P2,AB
568,0.5044444444444445,16000.0,14222.333333333334,P3 into P2,AB
569,0.5044444444444445,16000.0,16000.0,P3 into P2,AB
570,0.5044444444444445,18333.333333333336,1.0,P3 into P2,AB
571,0.5044444444444445,18333.333333333336,2037.925925925926,P3 into P2,AB
572,0.5044444444444445,18333.333333333336,4074.851851851852,P3 into P2,AB
573,0.5044444444444445,18333.333333333336,6111.777777777778,P3 into P2,AB
574,0.5044444444444445,18333.333333333336,8148.703703703704,P3 into P2,AB
575,0.5044444444444445,18333.333333333336,10185.629629629631,P3 into P2,AB
576,0.5044444444444445,18333.333333333336,12222.555555555557,P3 into P2,AB
577,0.5044444444444445,18333.333333333336,14259.481481481482,P3 into P2,AB
578,0.5044444444444445,18333.333333333336,16296.407407407409,P3 into P2,AB
579,0.5044444444444445,18333.333333333336,18333.333333333336,P3 into P2,AB
580,0.5044444444444445,20666.666666666668,1.0,P3 into P2,AB
581,0.5044444444444445,20666.666666666668,2297.185185185185,P3 into P2,AB
582,0.5044444444444445,20666.666666666668,4593.37037037037,P3 into P2,AB
583,0.5044444444444445,20666.666666666668,6889.555555555556,P3 into P2,AB
584,0.5044444444444445,20666.666666666668,9185.74074074074,P3 into P2,AB
585,0.5044444444444445,20666.666666666668,11481.925925925927,P3 into P2,AB
586,0.5044444444444445,20666.666666666668,13778.111111111111,P3 into P2,AB
587,0.5044444444444445,20666.666666666668,16074.296296296296,P3 into P2,AB
588,0.5044444444444445,20666.666666666668,18370.48148148148,P3 into P2,AB
589,0.5044444444444445,20666.666666666668,20666.666666666668,P3 into P2,AB
590,0.5044444444444445,23000.0,1.0,P3 into P2,AB
591,0.5044444444444445,23000.0,2556.4444444444443,P3 into P2,AB
592,0.5044444444444445,23000.0,5111.888888888889,P3 into P2,AB
593,0.5044444444444445,23000.0,7667.333333333333,P3 into P2,AB
594,0.5044444444444445,23000.0,10222.777777777777,P3 into P2,AB
595,0.5044444444444445,23000.0,12778.222222222223,P3 into P2,AB
596,0.5044444444444445,23000.0,15333.666666666666,P3 into P2,AB
597,0.5044444444444445,23000.0,17889.11111111111,P3 into P2,AB
598,0.5044444444444445,23000.0,20444.555555555555,P3 into P2,AB
599,0.5044444444444445,23000.0,23000.0,P3 into P2,AB
600,0.6033333333333333,2000.0,1.0,P3 into P2,AB
601,0.6033333333333333,2000.0,223.11111111111111,P3 into P2,AB
602,0.6033333333333333,2000.0,445.22222222222223,P3 into P2,AB
603,0.6033333333333333,2000.0,667.3333333333334,P3 into P2,AB
604,0.6033333333333333,2000.0,889.4444444444445,P3 into P2,AB
605,0.6033333333333333,2000.0,1111.5555555555557,P3 into P2,AB
606,0.6033333333333333,2000.0,1333.6666666666667,P3 into P2,AB
607,0.6033333333333333,2000.0,1555.7777777777778,P3 into P2,AB
608,0.6033333333333333,2000.0,1777.888888888889,P3 into P2,AB
609,0.6033333333333333,2000.0,2000.0,P3 into P2,AB
610,0.6033333333333333,4333.333333333334,1.0,P3 into P2,AB
611,0.6033333333333333,4333.333333333334,482.37037037037044,P3 into P2,AB
612,0.6033333333333333,4333.333333333334,963.7407407407409,P3 into P2,AB
613,0.6033333333333333,4333.333333333334,1445.1111111111113,P3 into P2,AB
614,0.6033333333333333,4333.333333333334,1926.4814814814818,P3 into P2,AB
615,0.6033333333333333,4333.333333333334,2407.851851851852,P3 into P2,AB
616,0.6033333333333333,4333.333333333334,2889.2222222222226,P3 into P2,AB
617,0.6033333333333333,4333.333333333334,3370.592592592593,P3 into P2,AB
618,0.6033333333333333,4333.333333333334,3851.9629629629635,P3 into P2,AB
619,0.6033333333333333,4333.333333333334,4333.333333333334,P3 into P2,AB
620,0.6033333333333333,6666.666666666667,1.0,P3 into P2,AB
621,0.6033333333333333,6666.666666666667,741.6296296296297,P3 into P2,AB
622,0.6033333333333333,6666.666666666667,1482.2592592592594,P3 into P2,AB
623,0.6033333333333333,6666.666666666667,2222.888888888889,P3 into P2,AB
624,0.6033333333333333,6666.666666666667,2963.5185185185187,P3 into P2,AB
625,0.6033333333333333,6666.666666666667,3704.1481481481483,P3 into P2,AB
626,0.6033333333333333,6666.666666666667,4444.777777777778,P3 into P2,AB
627,0.6033333333333333,6666.666666666667,5185.407407407408,P3 into P2,AB
628,0.6033333333333333,6666.666666666667,5926.037037037037,P3 into P2,AB
629,0.6033333333333333,6666.666666666667,6666.666666666667,P3 into P2,AB
630,0.6033333333333333,9000.0,1.0,P3 into P2,AB
631,0.6033333333333333,9000.0,1000.8888888888889,P3 into P2,AB
632,0.6033333333333333,9000.0,2000.7777777777778,P3 into P2,AB
633,0.6033333333333333,9000.0,3000.666666666667,P3 into P2,AB
634,0.6033333333333333,9000.0,4000.5555555555557,P3 into P2,AB
635,0.6033333333333333,9000.0,5000.444444444444,P3 into P2,AB
636,0.6033333333333333,9000.0,6000.333333333334,P3 into P2,AB
637,0.6033333333333333,9000.0,7000.222222222223,P3 into P2,AB
638,0.6033333333333333,9000.0,8000.111111111111,P3 into P2,AB
639,0.6033333333333333,9000.0,9000.0,P3 into P2,AB
640,0.6033333333333333,11333.333333333334,1.0,P3 into P2,AB
641,0.6033333333333333,11333.333333333334,1260.1481481481483,P3 into P2,AB
642,0.6033333333333333,11333.333333333334,2519.2962962962965,P3 into P2,AB
643,0.6033333333333333,11333.333333333334,3778.444444444445,P3 into P2,AB
644,0.6033333333333333,11333.333333333334,5037.592592592593,P3 into P2,AB
645,0.6033333333333333,11333.333333333334,6296.740740740741,P3 into P2,AB
646,0.6033333333333333,11333.333333333334,7555.88888888889,P3 into P2,AB
647,0.6033333333333333,11333.333333333334,8815.037037037038,P3 into P2,AB
648,0.6033333333333333,11333.333333333334,10074.185185185186,P3 into P2,AB
649,0.6033333333333333,11333.333333333334,11333.333333333334,P3 into P2,AB
650,0.6033333333333333,13666.666666666668,1.0,P3 into P2,AB
651,0.6033333333333333,13666.666666666668,1519.4074074074076,P3 into P2,AB
652,0.6033333333333333,13666.666666666668,3037.8148148148152,P3 into P2,AB
653,0.6033333333333333,13666.666666666668,4556.222222222223,P3 into P2,AB
654,0.6033333333333333,13666.666666666668,6074.6296296296305,P3 into P2,AB
655,0.6033333333333333,13666.666666666668,7593.037037037038,P3 into P2,AB
656,0.6033333333333333,13666.666666666668,9111.444444444445,P3 into P2,AB
657,0.6033333333333333,13666.666666666668,10629.851851851854,P3 into P2,AB
658,0.6033333333333333,13666.666666666668,12148.259259259261,P3 into P2,AB
659,0.6033333333333333,13666.666666666668,13666.666666666668,P3 into P2,AB
660,0.6033333333333333,16000.0,1.0,P3 into P2,AB
661,0.6033333333333333,16000.0,1778.6666666666667,P3 into P2,AB
662,0.6033333333333333,16000.0,3556.3333333333335,P3 into P2,AB
663,0.6033333333333333,16000.0,5334.0,P3 into P2,AB
664,0.6033333333333333,16000.0,7111.666666666667,P3 into P2,AB
665,0.6033333333333333,16000.0,8889.333333333334,P3 into P2,AB
666,0.6033333333333333,16000.0,10667.0,P3 into P2,AB
667,0.6033333333333333,16000.0,12444.666666666668,P3 into P2,AB
668,0.6033333333333333,16000.0,14222.333333333334,P3 into P2,AB
669,0.6033333333333333,16000.0,16000.0,P3 into P2,AB
670,0.6033333333333333,18333.333333333336,1.0,P3 into P2,AB
671,0.6033333333333333,18333.333333333336,2037.925925925926,P3 into P2,AB
672,0.6033333333333333,18333.333333333336,4074.851851851852,P3 into P2,AB
